,Local's Eatery & More,"36, Sai Kanwal Complex, Indian oil nagar,  near4 Bungalowsgurudwara, Mumbai, 4 Bungalows, Mumbai",,,4 Bungalows, Mumbai,550,3.7,yes,no,no,no,no,no
,Kings White Castle,"Owale, Thane WestNear Mahindra Showroom, Ovala Naka,",,,"Owale, Thane West", Mumbai,1300,3.5,yes,yes,yes,yes,yes,no
,Fishland,"Khopat, Thane West9/10, Ramkunj, Ground Floor,",,,"Khopat, Thane West", Mumbai,800,3.6,yes,no,no,no,yes,no
,Delhi Zaika,"Chapra Hotel, M.S Ali Road, Near Nishat Cinema,Grant Road, Mumbai",,,Grant Road, Mumbai,800,3.4,yes,no,no,no,yes,no
,Round About Bar & Kitchen,"Hotel Evergreen, Guru Gobind Singh Marg, Near Railway Station,KharWest, Khar, Mumbai",,,Khar, Mumbai,1200,4,yes,yes,yes,yes,yes,no
,TRE,"25, Raghuvanshi Mills Compound, SB Road,Lower Parel, Mumbai",,,Lower Parel, Mumbai,2000,3.7,no,yes,yes,no,yes,yes
,TNT Taste 'N' Trip,"Shop B-11, Kamala Nagar, Chincholi Bunder Road,Malad West, Mumbai",,,Malad West, Mumbai,700,3.8,yes,no,no,yes,no,no
,Haaochi - Hotel Sun N Sand,"Hotel Sun N Sand, 39,JuhuBeach, Juhu, Mumbai",,,Juhu, Mumbai,3000,3.7,no,no,yes,no,yes,no
,Flavours - Grand Hometel,"Grand Hometel Hotel, Off New Link Road, Chincholi Bunder, Next to Inorbit Mall,Malad West, Mumbai",,,Malad West, Mumbai,1500,3.8,yes,no,yes,yes,no,no
,Wild Dining Restaurant,"Oshiwara, Andheri West3rd Floor, Om Heera Panna Mall,",,,"Oshiwara, Andheri West", Mumbai,1200,3.6,yes,no,yes,no,yes,no
,1 By Two,"Shop 9A, Lala Compound. Next to Takshila Police Station.MahakaliCaves Road. Andheri East, Mahakali, Mumbai",,,Mahakali, Mumbai,800,3.7,yes,no,no,no,no,no
,Curry Coriander,"Shop 1 & 2, AHCL Homes, Shimpoli Junction, Link Road,Borivali West, Mumbai",,,Borivali West, Mumbai,1300,3.8,yes,no,no,no,yes,no
,Ziya - The Oberoi Mumbai,"The Oberoi,Nariman Point, Mumbai",,,Nariman Point, Mumbai,4500,4.2,no,no,yes,yes,no,no
,Royal Treat,"Madan Mohan Malviya Road, Near Telephone Exchange,Mulund West, Mumbai",,,Mulund West, Mumbai,1600,3.7,yes,yes,yes,yes,yes,no
,Sky View Cafe,"3rd Floor, Trade View Building, Gate 4, Kamala Mills Compound,Lower Parel, Mumbai",,,Lower Parel, Mumbai,750,3.4,yes,yes,no,no,no,yes
,New Skyway,"8 & 9, Ayesha Tower, SV Road,JogeshwariWest, Jogeshwari, Mumbai",,,Jogeshwari, Mumbai,500,3.6,yes,no,no,no,no,no
,Craving Salad,"Pali Hill, Bandra WestShop 1, Solace Building , 33rd Road,",,,"Pali Hill, Bandra West", Mumbai,400,4.1,yes,no,no,yes,no,no
,Urban Juice Cafe,"Shop F 11, Jayraj Nagar, 100 Ft Road,Vasai, Mumbai",,,Vasai, Mumbai,600,4,yes,no,no,no,no,no
,Munch,"Shop 2, Mehta Mansion, Sitladevi Temple Road,Mahim, Mumbai",,,Mahim, Mumbai,500,4.1,yes,no,no,no,no,no
,Shake Me Up,"Shop 8, Geeta Arcade, Opposite St. Joseph Church, Station Road, Sheetal Nagar,Mira Road, Mumbai",,,Mira Road, Mumbai,600,3.9,yes,no,no,no,no,no
,Utsav Delight Fine Dine,"Opposite Makhamali Talav, 
L.B.S. Road,Khopat, Thane West, Mumbai",,,"Khopat, Thane West", Mumbai,500,3.6,yes,yes,yes,yes,yes,no
,Oh Dough,"Hind Rajasthan Chambers, 6 Allana Marg,Fort, Mumbai",,,Fort, Mumbai,700,4.1,no,no,no,no,no,no
,The Broadway,"Manpada, Thane WestShop 6, Mint Building, India Bulls, Behind Hiranandani Meadows,",,,"Manpada, Thane West", Mumbai,1500,3.7,yes,yes,yes,yes,no,no
,Aqaba,"Club House, Level P5, Peninsula Business Park, Senapati Bapat Marg,Lower Parel, Mumbai",,,Lower Parel, Mumbai,150,3.8,no,yes,yes,yes,yes,no
,Natural Ice Cream,"12, Eden 2, Bank Of Baroda, Hiranandani Gardens,Powai, Mumbai",,,Powai, Mumbai,200,4.1,yes,no,no,no,no,no
,Brain Freeze Icecream,"Shop 4, Shubhkamana CHS. Ltd, Mahavir Nagar, Near Sukh Sagar Restaurant,Kandivali West, Mumbai",,,Kandivali West, Mumbai,1200,4.3,yes,no,no,yes,no,no
,Malhaar Tribes Restobar,"Opposite Jalaram Traders,MarolMarushi Road, Steelmade Industrial Estate Marol, Marol, Mumbai",,,Marol, Mumbai,700,4,yes,yes,yes,no,yes,no
,Cafe Quantico,"8, Parekh building, Opposite Parel Street Depot, Near Motilal Oswal Tower,Prabhadevi, Mumbai",,,Prabhadevi, Mumbai,1400,3.6,yes,no,no,no,no,no
,The Bombay Havelli,"Ground Floor, Ladhabhai Mansion, Opera House, Next to Vijay Sales,Charni Road, Mumbai",,,Charni Road, Mumbai,3000,4,yes,no,no,yes,no,no
,Olio - Novotel,"Novotel,JuhuBeach, Balraj Sahani Marg, Juhu, Mumbai",,,Juhu, Mumbai,1000,3.7,no,no,yes,yes,yes,no
,Chulha  Restrobar,"Manpada, Thane WestGala-F1/1&2, Kothari Warehouse, SV Road Chitaslasr,",,,"Manpada, Thane West", Mumbai,650,3.4,no,yes,yes,no,no,no
,Chaplin Barbeque,"7 Bungalows, Andheri WestShop no - 3, Varsha Building, J.P Road, Seven Bungalows,",,,"7 Bungalows, Andheri West", Mumbai,800,3.5,yes,no,no,no,no,no
,La Sanazaar Cafe,"Plot - U/13/3, Road-13, J.V.P.D. Scheme, OppositeJuhuChurch, Juhu, Mumbai",,,Juhu, Mumbai,500,3.1,yes,no,no,no,no,no
,"HBO Cafe - Hey Belly, Ola!","138/14, Empire Building, Opposite CST Station, D.N.Road,Fort, Mumbai",,,Fort, Mumbai,650,3.8,no,no,no,no,no,no
,Indigo Grill,"112-2-2, S.G. Barve Marg, Opposite Swastik Chambers,Chembur, Mumbai",,,Chembur, Mumbai,3700,3.5,yes,no,no,no,no,no
,The Earth Plate - Sahara Star,"Hotel Sahara Star, Opposite Domestic Airport,Vile Parle East, Mumbai",,,Vile Parle East, Mumbai,1700,4,no,yes,yes,yes,yes,no
,The White Door,"23-24, Sai Sagar Complex, Sector 15,CBD-Belapur, Navi Mumbai",,,CBD-Belapur, Mumbai,3500,3.6,no,yes,yes,yes,no,no
,The Square - Novotel,"Novotel,JuhuBeach, Balraj Sahani Marg, Juhu, Mumbai",,,Juhu, Mumbai,1500,3.6,no,no,yes,yes,no,no
,Sequel Bistro & Juice Bar,"Pali Hill, Bandra WestShop 2, Solace, 33rd Road, Near Eye Max,",,,"Pali Hill, Bandra West", Mumbai,2000,3.9,yes,no,no,yes,no,no
,Alfredo's,"5, Next to Temple Flower, King's International Hotel,JuhuTara Road, Juhu, Mumbai",,,Juhu, Mumbai,450,3.5,yes,no,yes,no,yes,no
,Little Hut Chinese Cuisine,"Hill Road, Bandra West6, Dunhill Apartment, Waroda Road, Hill Road,",,,"Hill Road, Bandra West", Mumbai,450,3.2,yes,no,no,no,no,no
,The Corner Club Cafe,"Opposite Roshan Automobile, Tilak Road, Off Phadke Road,Dombivali East, Mumbai",,,Dombivali East, Mumbai,1500,3.3,yes,no,no,yes,no,no
,The Den,"Ground Floor, Prabhat Kunj, 24th Road,KharWest, Khar, Mumbai",,,Khar, Mumbai,1500,3.7,no,yes,yes,yes,yes,no
